HORARIO_FUNCIONAMENTO;OPCOES_DE_SERVICO;URL
;;https://www.google.com/maps/search/DON+YURI+SC+JOINVILLE+CENTRO
"terça-feira
10:30–22:00
quarta-feira
10:30–22:00
quinta-feira
10:30–22:00
sexta-feira
10:30–22:00
sábado
10:30–15:00
domingo
10:30–15:00
segunda-feira
10:30–22:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/BRASILEIRINHO+DELIVERY+CE+FORTALEZA+CENTRO
;;https://www.google.com/maps/search/JESSICAS+BAR+PA+BARCARENA+CENTRO
"terça-feira
Fechado
quarta-feira
Fechado
quinta-feira
18:00–23:00
sexta-feira
18:00–23:00
sábado
18:00–23:00
domingo
18:00–23:00
segunda-feira
Fechado";"Opções de serviço
Entrega sem contato
Entrega
Refeição no local";https://www.google.com/maps/search/PIZZARIA+PAO+DA+VIDA+AL+DELMIRO+GOUVEIA+ELDORADO
"terça-feira
09:00–18:00
quarta-feira
09:00–18:00
quinta-feira
09:00–18:00
sexta-feira
09:00–18:00
sábado
09:00–17:00
domingo
Fechado
segunda-feira
09:00–18:00";"Opções de serviço
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/CANTINHO+DO+CAFE+SP+CANANEIA+Acarau
"terça-feira
07:00–00:00
quarta-feira
07:00–00:00
quinta-feira
07:00–00:00
sexta-feira
07:00–00:00
sábado
07:00–00:00
domingo
07:00–00:00
segunda-feira
07:00–00:00";"Opções de serviço
Mesas externas
Entrega";https://www.google.com/maps/search/CLUBE+DO+GUINE+ES+LARANJA+DA+TERRA+PICADAO
;;https://www.google.com/maps/search/Balneário+Fagundes+RS+MATO+LEITAO+INTERIOR
"terça-feira
10:00–22:00
quarta-feira
10:00–22:00
quinta-feira
10:00–22:00
sexta-feira
10:00–22:00
sábado
10:00–22:00
domingo
10:00–20:00
segunda-feira
10:00–22:00";"Opções de serviço
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/ROCKN+GRILL+PR+CURITIBA+PORTAO
;;https://www.google.com/maps/search/********+SP+MAIRIPORA+CENTRO
"terça-feira
10:30–14:00
quarta-feira
10:30–14:00
17:30–22:00
quinta-feira
10:30–14:00
17:30–22:00
sexta-feira
10:30–14:00
17:30–23:00
sábado
10:30–14:00
17:30–23:00
domingo
10:30–14:00
17:30–22:00
segunda-feira
10:30–14:00";"Opções de serviço
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/OLIVEIRA'S+MG+GUARACIABA+CENTRO
"terça-feira
07:00–20:00
quarta-feira
07:00–20:00
quinta-feira
07:00–20:00
sexta-feira
07:00–20:00
sábado
07:00–14:00
domingo
06:00–12:00
segunda-feira
07:00–20:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Dito+Lanches+MG+RAPOSOS+CENTRO
;;https://www.google.com/maps/search/FERVEDOURO+JATOBA+TO+SAO+FELIX+DO+TOCANTINS+ZONA+RURAL
"terça-feira
11:30–22:00
quarta-feira
11:30–22:00
quinta-feira
11:30–22:00
sexta-feira
11:30–22:00
sábado
11:30–22:00
domingo
11:30–22:00
segunda-feira
11:30–22:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/MINI+KALZONE+RS+SAO+LEOPOLDO+CENTRO
"terça-feira
Fechado
quarta-feira
Fechado
quinta-feira
Fechado
sexta-feira
18:00–22:30
sábado
16:00–22:30
domingo
Fechado
segunda-feira
Fechado";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/DREIZEHNLINDEN+STUBE+SC+TREZE+TILIAS+CENTRO+-+SEDE
;;https://www.google.com/maps/search/SUBWAY+BR+-+101+PB+ALHANDRA+MATA+REDONDA
"terça-feira
11:00–20:00
quarta-feira
11:00–20:00
quinta-feira
11:00–20:00
sexta-feira
11:00–20:00
sábado
11:00–20:00
domingo
11:00–20:00
segunda-feira
11:00–20:00";"Opções de serviço
Entrega sem contato
Entrega
Retirada na loja
Compras na loja
Refeição no local
Entrega no mesmo dia";https://www.google.com/maps/search/SR+ICE+COMÉRCIO+DE+ALIMENTOS+LTDA+SP+MAIRINQUE+CENTRO
;;https://www.google.com/maps/search/SUPER+FRITOS+AL+MACEIO+VERGEL+DO+LAGO
;;https://www.google.com/maps/search/NYCW+PR+CURITIBA+TARUMA
;;https://www.google.com/maps/search/CANTINHO+DO+FLAU+AL+MACEIO+VERGEL+DO+LAGO
;;https://www.google.com/maps/search/********+SP+SAO+JOSE+DOS+CAMPOS+JARDIM+SATELITE
;;https://www.google.com/maps/search/BAR+DAS+AGUAS+MT+CUIABA+RESIDENCIAL+PAIAGUAS
"terça-feira
18:00–23:45
quarta-feira
18:00–23:45
quinta-feira
18:00–23:45
sexta-feira
18:00–23:45
sábado
18:00–23:45
domingo
Fechado
segunda-feira
18:00–23:45";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/SPETU'S+BOM+A+BESSA+MT+RONDONOPOLIS+PARQUE+REAL
;;https://www.google.com/maps/search/HAMGOURMET+EXPRESS+SC+LAGES+CENTRO
;;https://www.google.com/maps/search/HOOK+BEERS+PARKS+MS+CAMPO+GRANDE+CHACARA+CACHOEIRA
;;https://www.google.com/maps/search/BRASANO+HAMBURGUERIA+EIRELI+SC+MARAVILHA+CENTRO
"terça-feira
19:00–00:00
quarta-feira
19:00–00:00
quinta-feira
19:00–00:00
sexta-feira
19:00–00:00
sábado
19:00–00:00
domingo
19:00–00:00
segunda-feira
Fechado";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/PETISCARIA+BAR+E+LANCHONETE+MG+MALACACHETA+ALDEIA
;;https://www.google.com/maps/search/MOINHO+COLONIAL+PALADINI+PR+DOIS+VIZINHOS+LINHA+TARTARI
"terça-feira
18:30–23:00
quarta-feira
Fechado
quinta-feira
18:30–23:00
sexta-feira
18:30–23:30
sábado
18:30–23:30
domingo
19:00–23:00
segunda-feira
18:30–23:00";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/HAMBURGUERIA+TRINACHIA+SC+SAO+FRANCISCO+DO+SUL+CENTRO
"terça-feira
11:00–14:00
quarta-feira
11:00–14:00
quinta-feira
11:00–14:00
sexta-feira
11:00–14:00
sábado
11:00–14:00
domingo
Fechado
segunda-feira
11:00–14:00";"Opções de serviço
Retirada na porta
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+HEINZ+SC+ALFREDO+WAGNER+CENTRO
;;https://www.google.com/maps/search/LITORAL+SUL+PB+CONDE+JACUMA
;;https://www.google.com/maps/search/MIRANTE+DAS+AGUAS+AL+UNIAO+DOS+PALMARES+POVOADO+TAQUARI
;;https://www.google.com/maps/search/CAPRICA+BURGER+E+PIZZA+SC+JARAGUA+DO+SUL+CENTRO
"terça-feira
18:00–23:00
quarta-feira
18:00–23:00
quinta-feira
18:00–23:00
sexta-feira
18:00–23:00
sábado
18:00–23:00
domingo
Fechado
segunda-feira
18:00–23:00";"Opções de serviço
Para viagem
Refeição no local
Entrega";https://www.google.com/maps/search/ROLA+PEIXE+RN+TIBAU+DO+SUL+PRAIA+DA+PIPA
"terça-feira
Fechado
quarta-feira
Fechado
quinta-feira
Fechado
sexta-feira
11:00–15:30
19:30–23:00
sábado
11:00–15:30
19:30–22:00
domingo
11:00–15:30
segunda-feira
Fechado";"Opções de serviço
Mesas externas
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Sabores+da+Terra+Restaurante+&+Bar+SP+MONTE+ALEGRE+DO+SUL+Mostardas
;;https://www.google.com/maps/search/SINGELA+SORVETES+ARTESANAIS+E+CAFE+SP+SAO+PAULO+VILA+MADALENA
"terça-feira
17:30–22:30
quarta-feira
17:30–22:30
quinta-feira
17:30–22:30
sexta-feira
17:30–22:30
sábado
17:30–22:30
domingo
Fechado
segunda-feira
17:30–22:30";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RODHS+CHURRASQUINHO+AL+MACEIO+POCO
"terça-feira
Atendimento 24 horas
quarta-feira
Atendimento 24 horas
quinta-feira
Atendimento 24 horas
sexta-feira
Atendimento 24 horas
sábado
Atendimento 24 horas
domingo
Atendimento 24 horas
segunda-feira
Atendimento 24 horas";"Opções de serviço
Retirada na porta
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/ZL+GASTRONOMIA+E+EVENTOS+SC+FLORIANOPOLIS+COQUEIROS
"terça-feira
10:00–22:00
quarta-feira
10:00–22:00
quinta-feira
10:00–22:00
sexta-feira
10:00–22:00
sábado
10:00–22:00
domingo
10:00–16:00
segunda-feira
10:00–22:00";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/GIRAFFAS+MT+BARRA+DO+GARCAS+JARDIM+ARAGUAIA
;;https://www.google.com/maps/search/TANIA+BURGER+GRILL+AL+SAO+MIGUEL+DOS+MILAGRES+PORTO+DA+RUA
;;https://www.google.com/maps/search/LA+PAROLA+PIZZERIA+RS+NOVA+PRATA+SAO+CRISTOVAO
"terça-feira
11:30–15:00
quarta-feira
11:30–15:00
quinta-feira
11:30–15:00
sexta-feira
11:30–15:00
sábado
11:30–15:00
domingo
11:30–15:00
segunda-feira
11:30–15:00";"Opções de serviço
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+PANELA+DE+BARRO+DE+MAE+RN+NATAL+AREIA+PRETA
"terça-feira
10:00–14:30
18:00–23:30
quarta-feira
18:00–23:30
quinta-feira
18:00–23:30
sexta-feira
18:00–23:30
sábado
18:00–23:30
domingo
Fechado
segunda-feira
Fechado";"Opções de serviço
Entrega
Para viagem";https://www.google.com/maps/search/DELIVERY/PIZARRIA/LANCHONETE+GO+ARAGOIANIA+setor+monte+sinai
;;https://www.google.com/maps/search/BOI+NA+BRASA+RN+CURRAIS+NOVOS+CENTRO
"terça-feira
11:30–22:30
quarta-feira
11:30–22:30
quinta-feira
11:30–22:30
sexta-feira
11:30–22:30
sábado
11:30–22:30
domingo
11:30–22:30
segunda-feira
11:30–22:30";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/PIZZARIA+E+RESTAURANTE+GIOVANNA+PE+PESQUEIRA+CENTRO
"terça-feira
11:00–15:00
quarta-feira
11:00–15:00
quinta-feira
11:00–15:00
sexta-feira
11:00–15:00
sábado
11:00–15:00
domingo
Fechado
segunda-feira
11:00–15:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+TRES+MARIAS+RJ+MENDES+MORSING
"terça-feira
18:00–00:30
quarta-feira
Fechado
quinta-feira
18:00–00:30
sexta-feira
18:00–01:20
sábado
18:00–01:20
domingo
17:00–23:00
segunda-feira
18:00–00:00";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/BEER+AND+PORK+SC+FLORIANOPOLIS+COQUEIROS
;;https://www.google.com/maps/search/LANCHONETE+E+RESTAURANTE+COPATTI+SC+PRINCESA+CENTRO
"terça-feira
13:00–16:00
19:00–23:00
quarta-feira
13:00–16:00
19:00–23:00
quinta-feira
13:00–16:00
19:00–23:00
sexta-feira
13:00–16:00
19:00–23:00
sábado
13:00–16:00
19:00–23:00
domingo
13:00–16:00
segunda-feira
Fechado";"Opções de serviço
Entrega
Refeição no local";https://www.google.com/maps/search/UAITHAI+TIRADENTES+MG+TIRADENTES+CENTRO
;;https://www.google.com/maps/search/A+SOPARIA+AL+ARAPIRACA+BAIXA+GRANDE
;;https://www.google.com/maps/search/MANIA+DE+CHURRASCO+PRIME+STEAK+HOUSE++SP+SAO+PAULO+TATUAPE
;;https://www.google.com/maps/search/LANCHONETE+E+SORVETERIA+DO+HINO+AL+MARAGOGI+CENTRO
;;https://www.google.com/maps/search/FOOD+TIME+AL+MARECHAL+DEODORO+FRANCES
;;https://www.google.com/maps/search/JOHNNY+ROCKETS+SP+SAO+PAULO+AGUA+BRANCA
;;https://www.google.com/maps/search/RESTAURANTE+DA+HILDA+RJ+CABO+FRIO+BRAGA
;;https://www.google.com/maps/search/LUXOR+GRAN+CAFE+SC+FLORIANOPOLIS+SANTA+MONICA
;;https://www.google.com/maps/search/NEW+ICE+SP+INDIAPORA+CENTRO
"terça-feira
08:00–21:00
quarta-feira
08:00–21:00
quinta-feira
08:00–21:00
sexta-feira
08:00–21:00
sábado
08:00–21:00
domingo
Fechado
segunda-feira
08:00–21:00";"Opções de serviço
Para viagem
Refeição no local";https://www.google.com/maps/search/BAR+E+RESTAURANTE+CARNE+DE+SOL+MG+PADRE+PARAISO+CENTRO
"terça-feira
06:30–22:00
quarta-feira
06:30–22:00
quinta-feira
06:30–22:00
sexta-feira
06:30–22:00
sábado
06:30–22:00
domingo
06:30–22:00
segunda-feira
06:30–22:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+DO+VANZINHO+AL+OLHO+D'AGUA+DAS+FLORES+CENTRO
"terça-feira
Atendimento 24 horas
quarta-feira
Atendimento 24 horas
quinta-feira
Atendimento 24 horas
sexta-feira
Atendimento 24 horas
sábado
Atendimento 24 horas
domingo
07:00–14:00
segunda-feira
Atendimento 24 horas";"Opções de serviço
Mesas externas
Refeição no local";https://www.google.com/maps/search/VERDES+BAR+PA+BARCARENA+COMERCIO
;;https://www.google.com/maps/search/CANTINA+DO+POVO+MG+CORACAO+DE+JESUS+SAGRADA+FAMILIA
;;https://www.google.com/maps/search/BAPI+GO+GOIANIA+SETOR+MARISTA
"terça-feira
17:30–00:00
quarta-feira
17:30–00:00
quinta-feira
17:30–01:00
sexta-feira
17:30–01:00
sábado
17:30–01:00
domingo
Fechado
segunda-feira
Fechado";"Opções de serviço
Mesas externas
Retirada na porta
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/DOCA+390+-+BAR+LTDA+-+ME+SP+UBATUBA+CENTRO
"terça-feira
11:15–14:00
quarta-feira
11:15–14:00
quinta-feira
11:15–14:00
sexta-feira
11:15–14:00
sábado
11:15–14:00
domingo
11:15–14:00
segunda-feira
11:15–14:00";"Opções de serviço
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/RESTAURANTE+E+CHURRASCARIA+DON+OTAVIO+SC+BALNEARIO+ARROIO+DO+SILVA+CENTRO
;;https://www.google.com/maps/search/GREEN+SPACE+SP+ILHA+COMPRIDA+YEMAR
;;https://www.google.com/maps/search/BAR+DETTMANN+ES+SAO+DOMINGOS+DO+NORTE+CENTRO
"terça-feira
11:00–15:00
quarta-feira
11:00–15:00
quinta-feira
11:00–15:00
sexta-feira
11:00–15:00
sábado
11:00–15:00
domingo
Fechado
segunda-feira
11:00–15:00";"Opções de serviço
Para viagem
Refeição no local";https://www.google.com/maps/search/BAR+E+RESTAURANTE+SÃO+FRANCISCO+LTDA+-+EPP+DF+BRASILIA+TAGUATINGA
;;https://www.google.com/maps/search/BAPI+GO+GOIANIA+SETOR+BUENO
;;https://www.google.com/maps/search/ARTE+E+SABOR+SP+SAO+PAULO+VILA+PAULISTA
;;https://www.google.com/maps/search/BETINHO+DJ+RJ+SAO+GONCALO+CENTRO
"terça-feira
17:00–21:30
quarta-feira
17:00–21:30
quinta-feira
17:00–21:30
sexta-feira
17:00–22:00
sábado
17:00–22:00
domingo
Fechado
segunda-feira
17:00–21:30";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/DELICIAS+DA+BAHIA+RJ+RIO+BONITO+BELA+VISTA
"terça-feira
10:00–17:00
quarta-feira
10:00–17:00
quinta-feira
10:00–17:00
sexta-feira
10:00–17:00
sábado
10:00–17:00
domingo
10:00–17:00
segunda-feira
Fechado";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/MANITO+PRAIA+BA+PORTO+SEGURO+ORLA+MARITIMA+NORTE+-+SEDE
"terça-feira
12:00–00:00
quarta-feira
12:00–00:00
quinta-feira
12:00–02:00
sexta-feira
12:00–02:00
sábado
12:00–02:00
domingo
12:00–01:00
segunda-feira
12:00–00:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/B+DE+BURGER+RJ+RIO+DE+JANEIRO+CURICICA
"terça-feira
11:00–14:30
quarta-feira
11:00–14:30
quinta-feira
11:00–14:30
sexta-feira
11:00–14:30
sábado
11:00–14:30
domingo
11:00–14:30
segunda-feira
11:00–14:30";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/CHURRASCARIA+BOI+NA+BRASA+RO+NOVA+MAMORE+PLANALTO
;;https://www.google.com/maps/search/COMIDA+DI+BUTECO+AL+MURICI+centro
;;https://www.google.com/maps/search/DONA+CECILIA+HAMBURGUERIA+SP+ILHA+COMPRIDA+balneario+adriana
;;https://www.google.com/maps/search/MAHALO+RJ+ARRAIAL+DO+CABO+CENTRO
;;https://www.google.com/maps/search/SALVATORY+RESTAURANTE+PIZZA+CAFE+SC+BALNEARIO+CAMBORIU+CENTRO
"terça-feira
11:30–22:00
quarta-feira
11:30–22:00
quinta-feira
11:30–22:30
sexta-feira
11:30–23:00
sábado
12:30–23:00
domingo
12:30–22:00
segunda-feira
11:30–22:00";"Opções de serviço
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/THE+BOWL+RESTAURANTE+LTDA+SP+SAO+PAULO+REPUBLICA
"terça-feira
11:30–22:00
quarta-feira
11:30–22:00
quinta-feira
11:30–22:00
sexta-feira
11:30–23:00
sábado
11:30–23:00
domingo
12:00–21:00
segunda-feira
11:30–22:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/NEMO+SUSHI+RN+PARNAMIRIM+NOVA+PARNAMIRIM
"terça-feira
08:30–21:30
quarta-feira
08:30–21:30
quinta-feira
08:30–21:30
sexta-feira
08:30–21:30
sábado
08:30–21:30
domingo
13:00–21:30
segunda-feira
08:30–21:30";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/TOP+SHAKE+AL+PENEDO+CENTRO
;;https://www.google.com/maps/search/CABANA+MATHEUS+BA+VALENCA+SAO+JOSE+-+GUAIBIM
"terça-feira
11:00–22:00
quarta-feira
11:00–22:00
quinta-feira
11:00–22:00
sexta-feira
11:30–23:30
sábado
12:30–23:30
domingo
12:30–22:00
segunda-feira
11:00–22:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/THE+BOWL+RESTAURANTE+LTDA+SP+SAO+PAULO+ITAIM+BIBI
;;https://www.google.com/maps/search/BRISA+DO+MAR+PAIXAO+BA+MARAU+TAIPUS
"terça-feira
11:00–23:00
quarta-feira
11:00–23:00
quinta-feira
11:00–23:00
sexta-feira
11:00–23:00
sábado
11:00–23:00
domingo
11:00–23:00
segunda-feira
11:00–23:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/CAMARAO+EXPRESS+SC+BALNEARIO+CAMBORIU+ESTADOS
"terça-feira
09:00–17:00
quarta-feira
09:00–17:00
quinta-feira
09:00–17:00
sexta-feira
09:00–17:00
sábado
09:00–17:00
domingo
09:00–17:00
segunda-feira
09:00–17:00";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/KOQUILHAS+BAR+RJ+PARATY+TARITUBA
"terça-feira
11:00–22:00
quarta-feira
11:00–22:00
quinta-feira
11:00–22:00
sexta-feira
11:30–23:30
sábado
12:30–23:30
domingo
12:30–22:00
segunda-feira
11:00–22:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/THE+BOWL+RESTAURANTE+LTDA+SP+SAO+PAULO+PINHEIROS
;;https://www.google.com/maps/search/MSL+COMERCIO+DE+ALIMENTOS+EIRELI+SP+VOTORANTIM+PARQUE+BELA+VISTA
"terça-feira
18:00–00:00
quarta-feira
18:00–00:00
quinta-feira
18:00–00:00
sexta-feira
18:00–00:00
sábado
18:00–00:00
domingo
18:00–00:00
segunda-feira
18:00–00:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/TEXAS+BURGUER+GRILL+MG+MG+PADRE+PARAISO+Joao+de+Lino
"terça-feira
11:00–15:00
quarta-feira
11:00–15:00
quinta-feira
11:00–15:00
sexta-feira
11:00–15:00
sábado
11:00–15:00
domingo
11:00–15:00
segunda-feira
Fechado";"Da empresa
Se identifica como uma empresa de empreendedoras";https://www.google.com/maps/search/CASA+MARI+MG+ESPERA+FELIZ+CENTRO
;;https://www.google.com/maps/search/PAMONHARIA+E+LANCHONETE+CINTRA+GO+CAMPOS+VERDES+PARQUE+DAS+ESMERALDAS
;;https://www.google.com/maps/search/THE+BOWL+RESTAURANTE+LTDA+SP+SAO+PAULO+VILA+GOMES+CARDIM
;;https://www.google.com/maps/search/TREM+BAO+DA+PRACA+MG+ILICINEA+CENTRO
;;https://www.google.com/maps/search/RN-+RECANTO+NORDESTINO+PI+MONTE+ALEGRE+DO+PIAUI+POVOADO+SAO+DIMAS
"terça-feira
Fechado
quarta-feira
Fechado
quinta-feira
11:30–17:00
sexta-feira
11:30–17:00
sábado
09:00–17:00
domingo
09:00–17:00
segunda-feira
Fechado";"Opções de serviço
Refeição no local";https://www.google.com/maps/search/FIDELIS+BISTRO+SP+MONTEIRO+LOBATO+centro
;;https://www.google.com/maps/search/COFFE+BEER+PETISCARIA+MG+ESPERA+FELIZ+CENTRO
;;https://www.google.com/maps/search/LANCHONETE+E+SORVETERIA+DA+MAIRA+AC+RODRIGUES+ALVES+CENTRO
"terça-feira
18:00–00:00
quarta-feira
18:00–00:00
quinta-feira
18:00–00:00
sexta-feira
18:00–00:00
sábado
11:00–15:00
19:00–00:00
domingo
Fechado
segunda-feira
Fechado";"Opções de serviço
Mesas externas
Retirada na porta
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/Emporio+Zimbeer++Bar+&+Gastronomia+SC+IMBITUBA+CENTRO
"terça-feira
04:00–22:00
quarta-feira
04:00–22:00
quinta-feira
04:00–22:00
sexta-feira
04:00–22:00
sábado
04:00–22:00
domingo
Fechado
segunda-feira
04:00–22:00";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/CANTINHO+DA+TAPIOCA+AL+UNIAO+DOS+PALMARES+Conjunto+Newton+Pereira
"terça-feira
06:00–20:30
quarta-feira
06:00–20:30
quinta-feira
06:00–20:30
sexta-feira
06:00–20:30
sábado
06:00–20:30
domingo
06:00–20:30
segunda-feira
06:00–20:30";"Opções de serviço
Entrega sem contato
Entrega
Para viagem
Refeição no local";https://www.google.com/maps/search/COMERCIO+DE+ALIMENTOS+2+IRMAOS+LTDA++SC+BALNEARIO+DE+PICARRAS+CENTRO
